,id_ap,ap_isu_id,title_ap,year,qualification,id_direction,title_direction,number_direction,structural_unit,su_short_name,on_check,laboriousness,loading_datetime
422,7250,17667,Информационные технологии в энергетике,2020,bachelor,15766,Ядерная энергетика и теплофизика,14.03.01,,,in_work,440,2024-03-01 15:09:20.079969
423,7251,17669,Энергоэффективность и возобновляемая энергетика,2021,bachelor,15763,Теплоэнергетика и теплотехника,13.03.01,,,in_work,460,2024-03-01 15:09:56.149394
424,7252,17670,Инжиниринг энергетических систем,2021,bachelor,15773,"Холодильная, криогенная техника и системы жизнеобеспечения",16.03.03,,,in_work,506,2024-03-01 15:10:29.339807
425,7253,17671,Автоматизация технологических процессов и производств пищевой промышленности,2020,master,15770,Автоматизация технологических процессов и производств,15.04.04,,,in_work,135,2024-03-01 15:10:43.071173
426,7254,17672,Техника и технологии сжиженного природного газа,2020,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,165,2024-03-01 15:10:56.859192
427,7255,17673,Техника и технологии сжиженного природного газа,2021,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,135,2024-03-01 15:11:01.089886
428,7257,17675,Технологии и системы преобразования энергии,2021,master,15770,Автоматизация технологических процессов и производств,15.04.04,,,in_work,181,2024-03-01 15:11:05.755649
429,7258,17676,Технологии и системы преобразования энергии,2021,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,192,2024-03-01 15:11:11.718091
430,7259,17677,Информационные технологии в теплофизике,2020,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,135,2024-03-01 15:11:26.367351
431,7260,17678,Информационные технологии в теплофизике,2021,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,153,2024-03-01 15:11:30.748787
432,7261,17680,Промышленные холодильные системы и тепловые насосы,2020,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,135,2024-03-01 15:11:44.227261
433,7262,17681,Проектирование тепломассообменного оборудования и систем жизнеобеспечения,2020,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,135,2024-03-01 15:11:57.614297
434,7263,17682,Твердотельные системы охлаждения,2020,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,,,in_work,156,2024-03-01 15:12:11.317314
435,7264,17697,Экологический инжиниринг,2018,bachelor,15777,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.03.02,,,in_work,296,2024-03-01 15:12:32.937386
436,7265,17699,Информационные системы для экологической и техносферной безопасности,2020,master,15786,Техносферная безопасность,20.04.01,,,in_work,135,2024-03-01 15:12:46.497770
437,7266,17703,Стандартизация и метрология в высокотехнологичном секторе экономики,2020,master,15794,Стандартизация и метрология,27.04.01,,,in_work,135,2024-03-01 15:12:59.877071
438,7267,17704,Промышленная экология и чистое производство,2020,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,,,in_work,211,2024-03-01 15:13:16.300524
439,7268,17708,Техногенная безопасность и метрология,2021,master,15794,Стандартизация и метрология,27.04.01,,,in_work,174,2024-03-01 15:13:21.219142
440,7269,17707,Техногенная безопасность и метрология,2021,master,15786,Техносферная безопасность,20.04.01,,,in_work,174,2024-03-01 15:13:27.231837
441,7270,17709,Индустриальная экология / Industrial ecology,2021,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,,,in_work,290,2024-03-01 15:13:37.942553
442,7271,17710,Индустриальная экология / Industrial ecology,2021,master,15786,Техносферная безопасность,20.04.01,,,in_work,310,2024-03-01 15:13:46.227254
443,7272,17714,Прикладная оптика / Applied optics,2021,master,15758,Оптотехника,12.04.02,,,in_work,255,2024-03-01 15:13:55.140633
444,7273,17716,Прикладная оптика,2020,master,15758,Оптотехника,12.04.02,,,in_work,225,2024-03-01 15:14:15.814841
445,7274,17718,Прикладная оптика,2019,bachelor,15753,Оптотехника,12.03.02,,,in_work,363,2024-03-01 15:14:40.202348
446,7275,17722,Прикладная оптика,2020,bachelor,15753,Оптотехника,12.03.02,,,in_work,489,2024-03-01 15:15:11.557426
447,7276,17723,Прикладная оптика,2021,bachelor,15753,Оптотехника,12.03.02,,,in_work,524,2024-03-01 15:15:40.576515
448,7277,17724,Световая инженерия,2018,bachelor,15772,Техническая физика,16.03.01,,,in_work,311,2024-03-01 15:16:02.912813
449,7278,17726,Прикладная и компьютерная оптика,2018,bachelor,15753,Оптотехника,12.03.02,,,in_work,311,2024-03-01 15:16:26.819964
450,7279,17727,Оптико-электронные приборы и системы,2020,specialist,15762,Электронные и оптико-электронные приборы и системы специального назначения,12.05.01,,,in_work,410,2024-03-01 15:16:56.001992
451,7281,17729,Оптико-электронные информационно-измерительные приборы и системы,2019,specialist,15762,Электронные и оптико-электронные приборы и системы специального назначения,12.05.01,,,in_work,367,2024-03-01 15:17:16.756576
452,7282,17731,Прикладная оптика,2019,bachelor,15772,Техническая физика,16.03.01,,,in_work,362,2024-03-01 15:17:40.255160
453,7283,17733,Биоинформатика и системная биология / Bioinformatics and systems biology,2021,master,15735,Прикладная математика и информатика,01.04.02,,,in_work,137,2024-03-01 15:17:44.423423
454,7284,17734,Разработка программного обеспечения / Software Engineering,2021,master,15735,Прикладная математика и информатика,01.04.02,,,in_work,128,2024-03-01 15:17:48.681123
455,7285,17797,Подготовительные курсы,2022,specialist,15813,Подготовительные курсы,00.00.00,,,in_work,29,2024-03-01 15:17:49.822401
456,7286,17798,Подготовительные курсы,2022,specialist,15813,Подготовительные курсы,00.00.00,,,in_work,56,2024-03-01 15:17:50.972086
457,7287,17799,Подготовительные курсы,2022,specialist,15813,Подготовительные курсы,00.00.00,,,in_work,123,2024-03-01 15:17:52.274519
458,7334,18399,Компьютерные системы и технологии,2023,master,15742,Информатика и вычислительная техника,09.04.01,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:18:21.679352
459,7324,18378,Программирование и искусственный интеллект,2023,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 15:18:47.239893
460,7323,18377,Разработка программного обеспечения,2023,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 15:19:24.290780
461,7331,18392,Аналитика данных,2023,master,15736,Математическое обеспечение и администрирование информационных систем,02.04.03,высшая школа цифровой культуры,ВШ ЦК,verified,120,2024-03-01 15:19:53.463988
462,7330,18390,Искусственный интеллект и поведенческая экономика,2023,master,15745,Программная инженерия,09.04.04,факультет цифровых трансформаций,ФЦТ,verified,120,2024-03-01 15:20:40.911430
463,7328,18429,Математическое и компьютерное моделирование,2023,master,15735,Прикладная математика и информатика,01.04.02,научно-образовательный центр математики,НОЦМ,verified,120,2024-03-01 15:21:11.964124
464,7327,18382,Большие данные и машинное обучение / Big data and machine learning,2023,master,15735,Прикладная математика и информатика,01.04.02,факультет цифровых трансформаций,ФЦТ,verified,120,2024-03-01 15:21:34.467971
465,7211,15867,Стратегии и технологии цифровой трансформации / Digital Transformation Strategies and Technologies,2022,master,15798,Инноватика,27.04.05,,,in_work,542,2024-03-01 15:22:09.204989
466,7212,16157,Стратегии и технологии цифровой трансформации / Digital Transformation Strategies and Technologies,2022,master,15803,Экономика,38.04.01,,,in_work,542,2024-03-01 15:22:38.933991
467,7256,17674,Водородная энергетика,2021,master,15774,Техническая физика,16.04.01,,,in_work,123,2024-03-01 15:22:43.233006
468,7332,18393,Цифровая урбанистика / Digital Urban Studies,2023,master,15810,Градостроительство,07.04.04,Институт дизайна и урбанистики,ИДУ,verified,120,2024-03-01 15:23:30.042561
469,7204,16657,Техническое зрение,2022,master,15758,Оптотехника,12.04.02,"научно-образовательная лаборатория ""Техническое зрение""",НОЛ ТЗ,in_work,518,2024-03-01 15:23:59.407463
470,7280,10572,Нанофотоника и квантовая оптика,2018,bachelor,15772,Техническая физика,16.03.01,,,in_work,393,2024-03-01 15:24:24.327446
471,7221,16105,Цифровые методы в гуманитарных исследованиях / Digital Humanities,2022,master,15799,Наукоемкие технологии и экономика инноваций,27.04.07,,,on_check,480,2024-03-01 15:24:55.495789
472,7313,18359,Робототехника и искусственный интеллект,2023,bachelor,15792,Управление в технических системах,27.03.04,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 15:26:38.157921
473,7372,18440,Системный анализ и управление,2023,master,15796,Системный анализ и управление,27.04.03,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 15:27:19.383381
474,7405,18388,Цифровые методы в гуманитарных исследованиях,2023,master,15798,Инноватика,27.04.05,институт международного развития и партнерства,Институт МР и П,verified,120,2024-03-01 15:27:56.844905
475,7356,18445,Функциональная безопасность беспилотных транспортных средств,2023,master,15788,Эксплуатация транспортно-технологических машин и комплексов,23.04.03,факультет безопасности информационных технологий,ФБИТ,verified,120,2024-03-01 15:28:25.839290
476,7360,18449,Прикладная оптика / Applied Optics,2023,master,15758,Оптотехника,12.04.02,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:29:12.140182
477,7359,18519,Цифровые технологии в производстве,2023,master,15770,Автоматизация технологических процессов и производств,15.04.04,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 15:29:50.096828
478,7401,18397,Искусство и наука / Art & Science,2023,master,15798,Инноватика,27.04.05,институт международного развития и партнерства,Институт МР и П,verified,126,2024-03-01 15:30:09.695626
479,7365,18452,Лазерные технологии,2023,master,15761,Лазерная техника и лазерные технологии,12.04.05,институт лазерных технологий,ИЛТ,verified,120,2024-03-01 15:30:52.039834
480,7355,18444,Функциональная безопасность беспилотных транспортных средств,2023,master,15751,Конструирование и технология электронных средств,11.04.03,факультет безопасности информационных технологий,ФБИТ,verified,120,2024-03-01 15:31:19.900917
481,7403,18394,Корпоративные финансы и венчурные инвестиции,2023,master,15798,Инноватика,27.04.05,факультет технологического менеджмента и инноваций,ФТМИ,in_work,0,2024-03-01 15:31:20.729395
482,7392,18408,ФудТех / Foodtech,2023,master,15785,Продукты питания животного происхождения,19.04.03,факультет биотехнологий,ФБТ,verified,120,2024-03-01 15:32:12.470703
483,7341,18418,Информационные системы бизнеса,2023,master,15744,Прикладная информатика,09.04.03,факультет информационных технологий и программирования,ФИТиП,verified,120,2024-03-01 15:32:34.254062
484,7344,18424,"Мультимедиа-технологии, дизайн и юзабилити",2023,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:33:05.440979
485,7337,18409,Искусственный интеллект,2023,master,15798,Инноватика,27.04.05,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 15:33:53.630942
486,7347,18427,Программное обеспечение радиоэлектронных систем,2023,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:34:19.800029
487,7398,18400,Математические технологии системного анализа,2023,master,15796,Системный анализ и управление,27.04.03,научно-образовательный центр математики,НОЦМ,verified,120,2024-03-01 15:34:57.380583
488,7361,18451,Техническое зрение,2023,master,15758,Оптотехника,12.04.02,"научно-образовательная лаборатория ""Техническое зрение""",НОЛ ТЗ,verified,120,2024-03-01 15:35:33.836518
489,7396,18526,Прикладная геномика,2023,master,15812,Биология,06.04.01,химико-биологический кластер,ХБК,verified,120,2024-03-01 15:36:19.491141
490,7364,18456,Хемоинформатика и биоинженерия / Chemoinformatics and bioengineering,2023,master,15760,Биотехнические системы и технологии,12.04.04,центр химической инженерии,Центр ХИ,verified,120,2024-03-01 15:36:50.003643
491,7411,18381,Цифровые продукты: создание и управление,2023,master,15819,Менеджмент,38.04.02,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 15:37:06.084274
492,7532,43477,Цифровые технологии в производстве,2024,master,15757,Приборостроение,12.04.01,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 15:37:49.740570
493,7545,42837,Техническое зрение,2024,master,15758,Оптотехника,12.04.02,"научно-образовательная лаборатория ""Техническое зрение""",НОЛ ТЗ,verified,120,2024-03-01 15:38:29.412852
494,7346,18426,Нейротехнологии и программная инженерия,2023,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:38:56.957083
495,7537,43017,Проектирование и разработка систем искусственного интеллекта,2024,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:39:20.925412
496,7381,18431,Энергоэффективные инженерные системы и технологии СПГ,2023,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:39:48.826936
497,7535,43057,Проектирование и разработка систем больших данных,2024,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:40:17.722258
498,7522,44097,Инфокоммуникационные оптические технологии,2024,master,15774,Техническая физика,16.04.01,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:40:44.280695
499,7529,43977,Продуктовый дизайн,2024,master,15798,Инноватика,27.04.05,институт международного развития и партнерства,Институт МР и П,verified,120,2024-03-01 15:41:01.050623
500,7388,18411,Химия и искусственный интеллект / Chemistry and Artificial Intelligence,2023,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,химико-биологический кластер,ХБК,verified,120,2024-03-01 15:41:25.376153
501,7536,43037,Нейротехнологии и программная инженерия,2024,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:41:51.068836
502,7357,18447,Инженерия цифровых систем,2023,master,15757,Приборостроение,12.04.01,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:42:38.720125
503,7528,43997,Искусство и наука / Art & Science,2024,master,15798,Инноватика,27.04.05,институт международного развития и партнерства,Институт МР и П,verified,120,2024-03-01 15:43:06.126041
504,7325,18379,Глубокое обучение и генеративный искусственный интеллект,2023,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 15:43:41.973201
505,7375,18435,Световодная фотоника и программируемая электроника,2023,master,15774,Техническая физика,16.04.01,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:44:16.197659
506,7523,44078,Энергоэффективные инженерные системы и технологии СПГ,2024,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:44:53.988432
507,7339,18415,Речевые технологии и машинное обучение,2023,master,15809,Информационные системы и технологии,09.04.02,факультет информационных технологий и программирования,ФИТиП,verified,120,2024-03-01 15:45:17.282047
508,7540,42957,Инженерия приводных систем,2024,master,15771,Мехатроника и робототехника,15.04.06,факультет систем управления и робототехники,ФСУ и Р,on_check,120,2024-03-01 15:45:40.114533
509,7394,18402,Молекулярная биология и биотехнология / Molecular Biology and Biotechnology,2023,master,15783,Биотехнология,19.04.01,химико-биологический кластер,ХБК,verified,120,2024-03-01 15:46:03.789980
510,7369,18448,Экологическая инженерия и экодизайн,2023,master,15786,Техносферная безопасность,20.04.01,факультет экотехнологий,ФЭТ,verified,120,2024-03-01 15:46:31.927750
511,7404,18391,Продуктовый дизайн,2023,master,15798,Инноватика,27.04.05,институт международного развития и партнерства,Институт МР и П,verified,120,2024-03-01 15:46:51.620461
512,7544,42857,Инженерия искусственного интеллекта,2024,bachelor,15748,Инфокоммуникационные технологии и системы связи,11.03.02,факультет цифровых трансформаций,ФЦТ,verified,240,2024-03-01 15:47:18.833233
513,7326,18380,Биоинформатика и системная биология / Bioinformatics and systems biology,2023,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 15:47:39.246344
514,7484,18443,Программирование и инфокоммуникации,2023,master,15750,Инфокоммуникационные технологии и системы связи,11.04.02,факультет инфокоммуникационных технологий,ФИКТ,in_work,0,2024-03-01 15:47:40.124149
515,7539,42977,Математические технологии системного анализа,2024,master,15796,Системный анализ и управление,27.04.03,научно-образовательный центр математики,НОЦМ,verified,120,2024-03-01 15:47:57.998874
516,7400,18398,Научная коммуникация,2023,master,15798,Инноватика,27.04.05,институт международного развития и партнерства,Институт МР и П,verified,120,2024-03-01 15:48:40.431108
517,7534,43077,Программирование для незрячих и слабовидящих,2024,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:48:54.091003
518,7382,18423,Технологии декарбонизации в топливно-энергетическом комплексе,2023,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:49:24.229956
519,7302,18348,Программирование в инфокоммуникационных системах,2023,bachelor,15748,Инфокоммуникационные технологии и системы связи,11.03.02,факультет инфокоммуникационных технологий,ФИКТ,verified,240,2024-03-01 15:49:55.386645
520,7407,18386,Науки о здоровье / Public Health Sciences,2023,master,15799,Наукоемкие технологии и экономика инноваций,27.04.07,институт международного развития и партнерства,Институт МР и П,verified,120,2024-03-01 15:50:11.870420
521,7487,18387,Искусственный интеллект и поведенческая экономика,2023,master,15735,Прикладная математика и информатика,01.04.02,факультет цифровых трансформаций,ФЦТ,verified,120,2024-03-01 15:51:09.580945
522,7526,44057,Прикладная оптика / Applied Optics,2024,master,15758,Оптотехника,12.04.02,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:51:36.654858
523,7542,42917,Инструменты разработки и анализа программ,2024,master,15745,Программная инженерия,09.04.04,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 15:51:50.626972
524,7350,18454,Проектирование и разработка систем больших данных,2023,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:52:16.421538
525,7338,18413,Программирование и интернет-технологии,2023,master,15809,Информационные системы и технологии,09.04.02,факультет информационных технологий и программирования,ФИТиП,verified,120,2024-03-01 15:52:54.325244
526,7533,43437,Автоматизация и управление / Automation & Control,2024,master,15797,Управление в технических системах,27.04.04,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 15:53:25.677198
527,7370,18442,Роботизация химических технологий,2023,master,15770,Автоматизация технологических процессов и производств,15.04.04,научно-образовательный центр инфохимии,НОЦ инфохимии,verified,120,2024-03-01 15:53:50.288029
528,7525,44058,Световодная фотоника и программируемая электроника,2024,master,15774,Техническая физика,16.04.01,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:54:19.910606
529,7521,44117,Технологии декарбонизации в топливно-энергетическом комплексе,2024,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:54:54.598930
530,7348,18428,Системное и прикладное программное обеспечение,2023,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 15:55:26.517716
531,7380,18432,Информационные технологии в теплофизике,2023,master,15775,"Холодильная, криогенная техника и системы жизнеобеспечения",16.04.03,"образовательный центр ""Энергоэффективные инженерные системы""",ОЦ ЭИС,verified,120,2024-03-01 15:55:52.932519
532,7527,44017,Научная коммуникация,2024,master,15798,Инноватика,27.04.05,институт международного развития и партнерства,Институт МР и П,verified,120,2024-03-01 15:56:28.252543
533,7541,42937,Распределённые веб-сервисы / Web scale systems,2024,master,15750,Инфокоммуникационные технологии и системы связи,11.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 15:56:41.493199
534,7531,43497,Цифровые технологии в производстве,2024,master,15770,Автоматизация технологических процессов и производств,15.04.04,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 15:57:23.975836
535,7333,18395,Цифровая урбанистика / Digital Urban Studies,2023,master,15799,Наукоемкие технологии и экономика инноваций,27.04.07,Институт дизайна и урбанистики,ИДУ,verified,120,2024-03-01 15:58:00.025206
536,7389,18410,Химия для энергетических технологий / Sustainable Chemistry For Energy Technologies,2023,master,15779,"Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",18.04.02,химико-биологический кластер,ХБК,verified,120,2024-03-01 15:58:27.509308
537,7485,18417,Искусственный интеллект в промышленности,2023,master,15809,Информационные системы и технологии,09.04.02,факультет цифровых трансформаций,ФЦТ,verified,120,2024-03-01 15:59:00.995373
538,7524,44077,Инженерия цифровых систем,2024,master,15757,Приборостроение,12.04.01,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 15:59:26.846979
539,7543,42877,Искусственный интеллект в промышленности,2024,master,15809,Информационные системы и технологии,09.04.02,факультет цифровых трансформаций,ФЦТ,verified,120,2024-03-01 15:59:49.560148
540,7530,43957,Науки о здоровье / Public Health Sciences,2024,master,15799,Наукоемкие технологии и экономика инноваций,27.04.07,институт международного развития и партнерства,Институт МР и П,verified,120,2024-03-01 16:00:03.664349
541,7354,18458,Программирование и инфокоммуникации,2023,master,15750,Инфокоммуникационные технологии и системы связи,11.04.02,факультет инфокоммуникационных технологий,ФИКТ,verified,120,2024-03-01 16:00:51.349192
542,7349,18430,Проектирование и разработка систем искусственного интеллекта,2023,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 16:01:18.015783
543,7377,18433,Физика радиочастотных технологий,2023,master,15774,Техническая физика,16.04.01,физико-технический мегафакультет,ФТ МФ,verified,120,2024-03-01 16:01:40.084626
544,7379,18521,Фотоника и спинтроника,2023,master,15774,Техническая физика,16.04.01,физический факультет,ФизФ,verified,120,2024-03-01 16:02:03.592342
545,7351,18455,Программирование для незрячих и слабовидящих,2023,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 16:02:20.842991
546,7366,18523,Перспективные системы передачи данных,2023,master,15761,Лазерная техника и лазерные технологии,12.04.05,институт перспективных систем передачи данных,ИПСПД,verified,120,2024-03-01 16:02:48.483355
547,7378,18524,Лазерные и синхротронные технологии мегасайенс,2023,master,15774,Техническая физика,16.04.01,институт перспективных систем передачи данных,ИПСПД,verified,120,2024-03-01 16:03:16.338214
548,7402,18396,Инновационный маркетинг,2023,master,15798,Инноватика,27.04.05,факультет технологического менеджмента и инноваций,ФТМИ,in_work,42,2024-03-01 16:03:18.660906
549,7391,18407,ФудТех / Foodtech,2023,master,15784,Продукты питания из растительного сырья,19.04.02,факультет биотехнологий,ФБТ,verified,120,2024-03-01 16:03:58.383628
550,7374,18436,Инженерия приводных систем,2023,master,15771,Мехатроника и робототехника,15.04.06,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 16:04:35.055809
551,7495,18520,Физика и технология наноструктур / Physics and technology of nanostructures,2023,master,15759,Фотоника и оптоинформатика,12.04.03,факультет фотоники,Ф фотоники,verified,120,2024-03-01 16:05:25.191195
552,7409,18383,Технологии и стратегии бизнес-трансформации,2023,master,15803,Экономика,38.04.01,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 16:05:57.187989
553,7301,18347,Технологии защиты информации,2023,bachelor,15749,Конструирование и технология электронных средств,11.03.03,факультет безопасности информационных технологий,ФБИТ,verified,240,2024-03-01 16:06:29.133479
554,7358,18518,Цифровые технологии в производстве,2023,master,15757,Приборостроение,12.04.01,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 16:07:04.289589
555,7494,22797,Инфокоммуникационные оптические технологии,2023,master,15774,Техническая физика,16.04.01,"институт  ""Высшая инженерно-техническая школа""",Институт ВИТШ,verified,120,2024-03-01 16:07:39.579704
556,7496,25337,Технологии и стратегии бизнес-трансформации,2023,master,15798,Инноватика,27.04.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 16:08:09.892211
557,7371,18438,Системный анализ и управление,2023,master,15771,Мехатроника и робототехника,15.04.06,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 16:08:58.272582
558,7307,18353,Лазерные технологии,2023,bachelor,15756,Лазерная техника и лазерные технологии,12.03.05,институт лазерных технологий,ИЛТ,verified,240,2024-03-01 16:10:06.317733
559,7576,42277,Искусственный интеллект в АПК,2024,master,15736,Математическое обеспечение и администрирование информационных систем,02.04.03,факультет цифровых трансформаций,ФЦТ,in_work,18,2024-03-01 16:10:34.218380
560,7550,42737,Робототехника и искусственный интеллект,2024,bachelor,15764,Электроэнергетика и электротехника,13.03.02,факультет систем управления и робототехники,ФСУ и Р,verified,240,2024-03-01 16:12:54.801091
561,7390,18405,ФудТех / Foodtech,2023,master,15783,Биотехнология,19.04.01,факультет биотехнологий,ФБТ,verified,156,2024-03-01 16:13:46.555956
562,7551,42717,Математическое и компьютерное моделирование,2024,master,15735,Прикладная математика и информатика,01.04.02,научно-образовательный центр математики,НОЦМ,on_check,120,2024-03-01 16:14:21.864487
563,7410,18384,Технологии и стратегии бизнес-трансформации,2023,master,15804,Бизнес-информатика,38.04.05,факультет технологического менеджмента и инноваций,ФТМИ,verified,120,2024-03-01 16:15:02.658032
564,7573,42337,Цифровая урбанистика / Digital Urban Studies,2024,master,15799,Наукоемкие технологии и экономика инноваций,27.04.07,Институт дизайна и урбанистики,ИДУ,verified,120,2024-03-01 16:15:39.641876
565,7304,18350,Физика наноструктур,2023,bachelor,15754,Фотоника и оптоинформатика,12.03.03,факультет фотоники,Ф фотоники,verified,240,2024-03-01 16:16:35.272703
566,7491,25137,Программное обеспечение высоконагруженных систем,2023,master,15735,Прикладная математика и информатика,01.04.02,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 16:16:56.442937
567,7582,42177,Речевые технологии и машинное обучение,2024,master,15809,Информационные системы и технологии,09.04.02,факультет информационных технологий и программирования,ФИТиП,verified,120,2024-03-01 16:17:21.595672
568,7569,42417,Системный анализ и управление,2024,master,15771,Мехатроника и робототехника,15.04.06,факультет систем управления и робототехники,ФСУ и Р,verified,120,2024-03-01 16:17:55.949921
569,7581,42197,Программирование и интернет-технологии,2024,master,15809,Информационные системы и технологии,09.04.02,факультет информационных технологий и программирования,ФИТиП,verified,120,2024-03-01 16:18:27.860509
570,7352,18439,Информационная безопасность / Information security,2023,master,15747,Информационная безопасность,10.04.01,факультет безопасности информационных технологий,ФБИТ,verified,120,2024-03-01 16:19:05.334181
571,7571,42377,"Мультимедиа-технологии, дизайн и юзабилити",2024,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 16:19:32.091870
572,7568,42437,Программное обеспечение радиоэлектронных систем,2024,master,15745,Программная инженерия,09.04.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,120,2024-03-01 16:19:56.133443
573,7580,42198,Технологии разработки компьютерных игр,2024,master,15744,Прикладная информатика,09.04.03,школа разработки видеоигр,ШРВ,verified,120,2024-03-01 16:20:28.051840
574,7572,42357,Компьютерные технологии в дизайне,2024,bachelor,15741,Программная инженерия,09.03.04,факультет программной инженерии и компьютерной техники,ФПИ и КТ,verified,240,2024-03-01 16:21:11.862122
575,7335,18404,Искусственный интеллект,2023,master,15742,Информатика и вычислительная техника,09.04.01,институт прикладных компьютерных наук,ИПКН,verified,120,2024-03-01 16:22:00.719778
